generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782488841-sraSWXeQ5BUkSO2OT8J5,2026-06-26 15:47:21.030,0.000275,,-0.000153,,0,521,126,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,11756,4862,,menara-sunnah
gen-1782488835-1w4tWRX1phGLU2V7pc8n,2026-06-26 15:47:14.493,0.00029,,-0.000153,,0,523,134,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5555,656,,menara-sunnah
gen-1782488827-jMZBpxE07Vz0m8lYlauR,2026-06-26 15:47:07.663,0.000287,,-0.000153,,0,526,132,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6429,590,,menara-sunnah
gen-1782488821-mBSaFrHs88Cl1hJ3oSIr,2026-06-26 15:47:01.095,0.000429,,-0.000153,,0,525,213,0,480,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6184,562,,menara-sunnah
gen-1782488808-6178HMmsjn2ZsuS9NBWS,2026-06-26 15:46:47.815,0.000624,,-0.00002,,0,550,243,0,64,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,12938,563,,menara-sunnah
gen-1782488805-VVZC8X2SWUJRt8pJKVNi,2026-06-26 15:46:45.371,0.000254,,-0.000249,,0,529,85,0,510,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2021,1911,,menara-sunnah
gen-1782488803-w1IPaSHSshekeEGES96H,2026-06-26 15:46:43.311,0.000223,,-0.000248,,0,524,72,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1708,1688,,menara-sunnah
gen-1782488800-qE6TpzjTG2DSakgJ5CWt,2026-06-26 15:46:40.412,0.000336,,-0.000248,,0,540,119,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2508,1930,,menara-sunnah
gen-1782488797-cxj0QRGnD9XSdLvKmRgx,2026-06-26 15:46:37.467,0.000338,,-0.000249,,0,540,120,0,510,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2573,1910,,menara-sunnah
gen-1782488795-ITSTF8P6yfAKKqHbkWXC,2026-06-26 15:46:35.095,0.000248,,-0.000249,,0,527,83,0,510,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1999,1999,,menara-sunnah
gen-1782488793-ipRLplHudUPKJNsxcQGV,2026-06-26 15:46:32.808,0.000255,,-0.000248,,0,529,85,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1891,1891,,menara-sunnah
gen-1782488791-odn02TGowfGgbPcx3B4v,2026-06-26 15:46:31.536,0.000112,,-0.000248,,0,529,20,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,925,905,,menara-sunnah
gen-1782488789-mx0iX1ZaPC2QhntRsViK,2026-06-26 15:46:28.789,0.000271,,-0.000249,,0,539,90,0,510,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2160,2027,,menara-sunnah
gen-1782488786-o8AmDbJYsLQ4UTePEg8s,2026-06-26 15:46:26.434,0.000241,,-0.000248,,0,532,78,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2013,2013,,menara-sunnah
gen-1782488784-P4p9MwMq7iw4J2pagcZt,2026-06-26 15:46:24.030,0.00025,,-0.000248,,0,521,85,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2045,2021,,menara-sunnah
gen-1782488781-yt0LQcifUGHiAw2uOvSw,2026-06-26 15:46:21.107,0.000335,,-0.000248,,0,534,120,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2580,2017,,menara-sunnah
gen-1782488778-bLcq774qZzZCxDigc9jg,2026-06-26 15:46:18.654,0.000261,,-0.000248,,0,536,86,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2067,1957,,menara-sunnah
gen-1782488776-kCl8y8CRGgxq1ivHb6bD,2026-06-26 15:46:16.573,0.000196,,-0.000248,,0,529,58,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1713,1661,,menara-sunnah
gen-1782488774-qt3ynvn9v5bv2upbXXIY,2026-06-26 15:46:13.931,0.000235,,-0.000248,,0,528,76,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2180,2136,,menara-sunnah
gen-1782488771-u16IyJVpqzjrYoz4K5wL,2026-06-26 15:46:11.616,0.000241,,-0.000248,,0,527,79,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1929,1929,,menara-sunnah
gen-1782488768-K6K2B3c9IxpZlB2oGW5u,2026-06-26 15:46:07.911,0.000444,,-0.000248,,0,543,167,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3325,1996,,menara-sunnah
gen-1782488765-Nf8JWuCqbUEFWGMZwP7S,2026-06-26 15:46:05.458,0.000216,,-0.000248,,0,533,66,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1860,1759,,menara-sunnah
gen-1782488762-Qvppdon9da9XmkraqKPo,2026-06-26 15:46:02.651,0.000253,,-0.000248,,0,525,85,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2080,1885,,menara-sunnah
gen-1782488761-fIw8jYXKrSOD6NSRZIN6,2026-06-26 15:46:01.102,0.00011,,-0.000248,,0,526,20,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1240,1200,,menara-sunnah
gen-1782488757-MimVLn4XvPLlHtI6kRzs,2026-06-26 15:45:57.348,0.000442,,-0.000248,,0,558,162,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,3360,2073,,menara-sunnah
gen-1782488754-LIN2AFePE7swyPP2Yqd3,2026-06-26 15:45:54.623,0.000316,,-0.000249,,0,534,112,0,510,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2362,1907,,menara-sunnah
gen-1782488752-QjXCxhjaT4MtoiMlSgPZ,2026-06-26 15:45:52.315,0.000255,,-0.000248,,0,525,86,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1956,1931,,menara-sunnah
gen-1782488749-bcbIDqun0vVwZErVo0hm,2026-06-26 15:45:49.295,0.000247,,-0.000248,,0,531,81,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2420,1932,,menara-sunnah
gen-1782488747-qJWpf8RfJImaYu3hVJ98,2026-06-26 15:45:46.990,0.000244,,-0.000248,,0,526,81,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1893,1893,,menara-sunnah
gen-1782488744-F55UD3vYFsSpVRW7R5Qx,2026-06-26 15:45:44.677,0.000254,,-0.000248,,0,528,85,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,1935,1907,,menara-sunnah
gen-1782488742-MpSLXO4ZuCNyGL8UafDr,2026-06-26 15:45:41.935,0.000234,,-0.000248,,0,531,75,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2362,1855,,menara-sunnah
gen-1782488739-v6RjfHeTdfbgR1XPdc2p,2026-06-26 15:45:38.819,0.000333,,-0.000248,,0,530,120,0,508,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,2717,1875,,menara-sunnah
gen-1782488729-RVzKJoiIXa8MR0V7C9Xz,2026-06-26 15:45:28.791,0.000647,,-0.000001,,0,555,144,0,4,z-ai/glm-4.5,Z.AI,standard,false,true,,stop,stop,9145,8194,,menara-sunnah
gen-1782488648-AokVk0fwdRnscARinyIx,2026-06-26 15:44:08.473,0.000435,,,,0,553,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,19633,800,,menara-sunnah
gen-1782488632-pIzts0zWq9l6eRXf7Jv5,2026-06-26 15:43:51.833,0.000418,,-0.000015,,0,544,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,16080,734,,menara-sunnah
gen-1782488617-6BjX0PIsNvQjx5lQRLZn,2026-06-26 15:43:37.498,0.00042,,-0.000015,,0,559,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,13748,505,,menara-sunnah
gen-1782488599-cSRCvXy1HumAwKkPnwVc,2026-06-26 15:43:19.684,0.00042,,-0.000015,,0,560,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,17303,1024,,menara-sunnah
gen-1782488582-yhQkiFQKwE6VxVmhzOTM,2026-06-26 15:43:02.171,0.000083,,-0.000035,,0,953,133,0,457,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2011,1153,,menara-sunnah
gen-1782488582-mye8HJj2Vu1NNqPt4VZz,2026-06-26 15:43:01.826,0.000434,,,,0,552,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,17374,1041,,menara-sunnah
gen-1782488580-7ECrzk2FvSjLP8bd7Gwi,2026-06-26 15:43:00.141,0.000074,,-0.000034,,0,946,85,0,444,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1602,723,,menara-sunnah
gen-1782488577-VHU68spWKG84XDr32mYr,2026-06-26 15:42:57.486,0.000096,,-0.000034,,0,961,186,0,442,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2225,513,,menara-sunnah
gen-1782488575-hb8kZ2TDt4AoKgXUfTev,2026-06-26 15:42:55.327,0.000109,,,,0,552,119,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,stop,stop,5828,2036,,menara-sunnah
gen-1782488575-a1s6HvxREfmqivTIjPUY,2026-06-26 15:42:55.165,0.000088,,-0.000036,,0,961,155,0,461,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1913,494,,menara-sunnah
gen-1782488573-do8y5ONpj1Hh8MPSxNGG,2026-06-26 15:42:52.965,0.000081,,-0.000035,,0,950,120,0,456,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1639,549,,menara-sunnah
gen-1782488570-5euo46ncJqfHquAVvXrR,2026-06-26 15:42:50.407,0.000074,,-0.000036,,0,952,91,0,466,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2123,1038,,menara-sunnah
gen-1782488569-Y2gqekBo4M6gZTVl3rAb,2026-06-26 15:42:49.162,0.000063,,-0.000036,,0,950,32,0,465,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,899,548,,menara-sunnah
gen-1782488567-airHgAn20ngAxyqP9qRV,2026-06-26 15:42:47.044,0.000089,,-0.000031,,0,960,137,0,403,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1741,557,,menara-sunnah
gen-1782488565-pFVCyUymReAGDlfD3YsH,2026-06-26 15:42:45.166,0.000081,,-0.000035,,0,952,123,0,456,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1514,414,,menara-sunnah
gen-1782488563-I2RmD0clwvhbbIyo8WkZ,2026-06-26 15:42:43.313,0.00008,,-0.000033,,0,944,108,0,424,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1478,544,,menara-sunnah
gen-1782488560-rk2QO1swVJba3HHOOBTJ,2026-06-26 15:42:40.494,0.000101,,-0.000035,,0,956,216,0,449,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2424,428,,menara-sunnah
gen-1782488559-o5unVTQr2a8AMRpxxry3,2026-06-26 15:42:38.755,0.000083,,-0.000032,,0,958,112,0,411,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1373,409,,menara-sunnah
gen-1782488557-nKudkx52rsINeQJvGb31,2026-06-26 15:42:37.649,0.000066,,-0.000035,,0,951,39,0,446,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,754,411,,menara-sunnah
gen-1782488555-aIQTXyzzdhjaJkHa5jKZ,2026-06-26 15:42:35.440,0.000083,,-0.000035,,0,951,127,0,446,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1803,723,,menara-sunnah
gen-1782488553-Mw4fIWPoHoQb1tv7CIss,2026-06-26 15:42:33.711,0.000075,,-0.000035,,0,950,89,0,446,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1287,419,,menara-sunnah
gen-1782488550-EMXxKM7m4x0jzxMfGZ5w,2026-06-26 15:42:30.256,0.000121,,-0.000034,,0,966,310,0,444,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2992,491,,menara-sunnah
gen-1782488548-AdExuQ08WL2kntUOUKLm,2026-06-26 15:42:28.544,0.000082,,-0.00003,,0,956,94,0,382,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1349,552,,menara-sunnah
gen-1782488547-4bAUFG5y55vgzn5IGoOe,2026-06-26 15:42:26.886,0.000078,,-0.000032,,0,949,91,0,417,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1289,386,,menara-sunnah
gen-1782488546-sX3WbFb3pGZ0WUcXqgq5,2026-06-26 15:42:25.830,0.000061,,-0.000037,,0,949,29,0,474,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,692,447,,menara-sunnah
gen-1782488542-8GAG02oLiu2QQMh5D55t,2026-06-26 15:42:22.217,0.000123,,-0.000033,,0,977,308,0,420,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,3165,566,,menara-sunnah
gen-1782488539-WOVO6XdmWSyesKO117lN,2026-06-26 15:42:19.336,0.0001,,-0.000035,,0,956,217,0,458,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2460,559,,menara-sunnah
gen-1782488537-oDey6LqCi6hnOk3SV0Ji,2026-06-26 15:42:17.577,0.00008,,-0.000033,,0,949,107,0,427,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1389,445,,menara-sunnah
gen-1782488537-iIgQKlqwhbBvNDYD98E6,2026-06-26 15:42:17.047,0.000456,,,,0,517,1024,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,length,length,37559,828,,menara-sunnah
gen-1782488536-6sZgo6DFGdJ1dF6RprjN,2026-06-26 15:42:16.034,0.000078,,-0.000034,,0,953,98,0,438,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1194,370,,menara-sunnah
gen-1782488534-FbHWu3GLPT1m8tCQtFJb,2026-06-26 15:42:14.080,0.00008,,-0.00003,,0,949,89,0,389,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1599,556,,menara-sunnah
gen-1782488532-g75D9ghfrhDJk3ctwvoy,2026-06-26 15:42:11.983,0.000079,,-0.000032,,0,951,91,0,408,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1723,398,,menara-sunnah
gen-1782488530-GPjHYCu2szm7bvJwMWFC,2026-06-26 15:42:09.954,0.000072,,-0.000037,,0,953,85,0,476,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1643,734,,menara-sunnah
gen-1782488527-fL4k8QDPmgkKNQxp2Jga,2026-06-26 15:42:07.477,0.000087,,-0.000035,,0,952,146,0,447,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2060,579,,menara-sunnah
gen-1782488525-ECOXtRZAkt0JWeZochag,2026-06-26 15:42:04.840,0.000098,,-0.000035,,0,975,197,0,458,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2226,467,,menara-sunnah
gen-1782488523-0M7IUzopn6JOGhYddleS,2026-06-26 15:42:03.706,0.000176,,-0.000057,,0,825,184,64,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,773,773,,menara-sunnah
gen-1782488522-Gehp8HxBRJbtPyTBwDvP,2026-06-26 15:42:01.787,0.000167,,-0.000057,,0,818,170,56,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1486,1486,,menara-sunnah
gen-1782488520-IUSVjLjHen0xaTb2ZZBi,2026-06-26 15:42:00.631,0.00024,,-0.000057,,0,830,290,107,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,737,733,,menara-sunnah
gen-1782488518-JfX5C1hPTYgersagnpxi,2026-06-26 15:41:58.713,0.000221,,-0.000057,,0,831,257,70,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1529,1527,,menara-sunnah
gen-1782488518-0b4DdRFjbjeURIDEFf1L,2026-06-26 15:41:58.153,0.000435,,,,0,558,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,18430,729,,menara-sunnah
gen-1782488517-BKgETYVS5QRviDcDLtMr,2026-06-26 15:41:57.127,0.000224,,,,0,822,168,52,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1159,1149,,menara-sunnah
gen-1782488516-yUwwsvn25qQfwijMOGhw,2026-06-26 15:41:56.061,0.000174,,-0.000057,,0,825,181,63,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,698,698,,menara-sunnah
gen-1782488515-4fnjA7kSb9Wlew3tRKkk,2026-06-26 15:41:55.278,0.000097,,-0.000057,,0,822,53,17,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,476,476,,menara-sunnah
gen-1782488514-zIvuKV6zTJkIrZI1TqM6,2026-06-26 15:41:54.118,0.000253,,,,0,833,215,84,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,777,777,,menara-sunnah
gen-1782488513-CFj7W6Wh7FB45YTyKliJ,2026-06-26 15:41:53.331,0.000111,,,,0,517,116,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,stop,stop,4072,603,,menara-sunnah
gen-1782488513-UaAAW55SQAcNq4iCivpc,2026-06-26 15:41:53.053,0.000222,,,,0,822,166,52,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,692,692,,menara-sunnah
gen-1782488511-7XiuA4qiZxQydvgm698C,2026-06-26 15:41:51.730,0.000191,,-0.000057,,0,817,211,91,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,935,935,,menara-sunnah
gen-1782488510-itvwJm3K55oevqjQJQrL,2026-06-26 15:41:50.466,0.000283,,,,0,829,265,75,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,901,901,,menara-sunnah
gen-1782488509-fAClT23Pdq95712H4TWm,2026-06-26 15:41:49.128,0.000202,,-0.000057,,0,828,227,104,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,949,949,,menara-sunnah
gen-1782488508-cRuf5CmDU5kCGSOv4vFA,2026-06-26 15:41:48.475,0.000119,,-0.000057,,0,823,89,53,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,289,289,,menara-sunnah
gen-1782488506-fxyHdRcmP9onJXf90LYo,2026-06-26 15:41:46.403,0.00017,,-0.000057,,0,822,174,58,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1708,1708,,menara-sunnah
gen-1782488505-CMXFNiv4eB9I1o0D7NRk,2026-06-26 15:41:45.341,0.000223,,,,0,821,167,56,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,671,671,,menara-sunnah
gen-1782488504-dy6HFi0pGMLoJlnI7rpp,2026-06-26 15:41:43.808,0.00034,,,,0,837,358,95,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,736,734,,menara-sunnah
gen-1782488502-qlFkKVHIaHo6zGcTFUv9,2026-06-26 15:41:42.753,0.000174,,-0.000057,,0,829,179,65,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,716,716,,menara-sunnah
gen-1782488502-GMscG3u34hz0NaAbiD3p,2026-06-26 15:41:41.958,0.00016,,-0.000057,,0,821,159,43,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,456,452,,menara-sunnah
gen-1782488501-UEAMtmMYcqruOIm9RqN8,2026-06-26 15:41:41.340,0.000152,,,,0,819,50,14,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,271,270,,menara-sunnah
gen-1782488500-yGCDlNWzqvggacWeCwaD,2026-06-26 15:41:40.115,0.000337,,,,0,848,351,92,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,825,822,,menara-sunnah
gen-1782488499-w5IHPcm18NFkByK8eonO,2026-06-26 15:41:38.995,0.000304,,,,0,827,301,114,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,694,694,,menara-sunnah
gen-1782488495-DQDY5J5VNiTcmyrpTv4p,2026-06-26 15:41:35.727,0.000208,,-0.000057,,0,820,238,97,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,2590,2584,,menara-sunnah
gen-1782488495-hz4CLQYZxP76hs3AkRCZ,2026-06-26 15:41:34.898,0.000216,,,,0,824,154,42,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,453,449,,menara-sunnah
gen-1782488493-EeLHSHDpV3lYOnyYfNWH,2026-06-26 15:41:33.669,0.000157,,-0.000057,,0,820,153,41,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,852,852,,menara-sunnah
gen-1782488492-pQZ4ZnKDe5qsj7DRY38S,2026-06-26 15:41:31.918,0.00017,,-0.000057,,0,822,175,54,768,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1413,1406,,menara-sunnah
gen-1782488491-B5srsFi8ipMmLPN5yOia,2026-06-26 15:41:31.014,0.000229,,,,0,824,177,61,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,494,492,,menara-sunnah
gen-1782488489-PzCc7r5hdp6eCswUcXVh,2026-06-26 15:41:28.924,0.000291,,,,0,824,279,90,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1220,1219,,menara-sunnah
gen-1782488487-z6R0K9rj9TO7XBMsk6DS,2026-06-26 15:41:26.998,0.000329,,,,0,846,338,152,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,911,882,,menara-sunnah
gen-1782488475-6UJDOqvXHZC1VoHitpYW,2026-06-26 15:41:14.867,0.000456,,,,0,516,1024,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,length,length,37215,405,,menara-sunnah
gen-1782488468-BC0e1Pud5g7hlJEqiLNf,2026-06-26 15:41:08.712,0.000153,,-0.000015,,0,557,283,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,stop,stop,5713,994,,menara-sunnah
gen-1782488466-E1niVmsceOnUSMkBDZ1B,2026-06-26 15:41:06.457,0.000075,,-0.000035,,0,953,91,0,457,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1304,379,,menara-sunnah
gen-1782488464-ZPIYE0jGOMbWnNscH6Q6,2026-06-26 15:41:03.998,0.000092,,-0.000029,,0,952,148,0,380,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,1994,1067,,menara-sunnah
gen-1782488461-75C562E5DhaKsXoPAW02,2026-06-26 15:41:01.068,0.000097,,-0.000037,,0,975,197,0,477,deepseek/deepseek-v4-flash-20260423,Baidu,standard,false,true,,stop,stop,2534,463,,menara-sunnah
gen-1782488460-rulH9sVTUh4nsOnWUvhI,2026-06-26 15:41:00.148,0.000238,,,,0,824,191,75,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,526,506,,menara-sunnah
gen-1782488459-BktObXLYpnIpZ6zOPbiU,2026-06-26 15:40:58.796,0.000279,,,,0,824,259,72,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,882,879,,menara-sunnah
gen-1782488457-yyv16GTU4pzim7OHk5oc,2026-06-26 15:40:57.297,0.000333,,,,0,846,344,154,0,openai/gpt-oss-120b,Groq,standard,false,true,,stop,stop,1029,1029,,menara-sunnah
gen-1782488447-TlOunbIWujWw3E9JFv4X,2026-06-26 15:40:47.317,0.000419,,-0.000015,,0,552,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,20939,1296,,menara-sunnah
gen-1782488444-ZGHQiBrlW8v0BjmAE3iY,2026-06-26 15:40:44.456,0.000084,,,,0,521,45,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,stop,stop,2139,375,,menara-sunnah
gen-1782488441-b1XUkBnICKLAmG7qp8cj,2026-06-26 15:40:40.684,0.000112,,,,0,554,127,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,stop,stop,3053,830,,menara-sunnah
gen-1782488386-NxsThOjsrOWdsoWSCUc3,2026-06-26 15:39:46.332,0.000456,,,,0,519,1024,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,length,length,43552,371,,menara-sunnah
gen-1782488364-ar07lzJFq16HqHc6HvIV,2026-06-26 15:39:23.361,0.000436,,,,0,569,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,21762,775,,menara-sunnah
gen-1782488322-LNFrY8iS9kPs8KV03uws,2026-06-26 15:38:42.250,0.000457,,,,0,527,1024,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,length,length,40693,2355,,menara-sunnah
gen-1782488301-YGHB00xZ4zBin3X9LEAh,2026-06-26 15:38:21.560,0.000418,,-0.000015,,0,547,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,20140,594,,menara-sunnah
gen-1782488298-6BSkBNvLSknTTqVMQ5ai,2026-06-26 15:38:18.259,0.000063,,-0.000015,,0,546,36,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,stop,stop,2950,1457,,menara-sunnah
gen-1782488286-W6w2QmpqQPBH06j8Yils,2026-06-26 15:38:06.436,0.000201,,,,0,573,370,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,stop,stop,11360,639,,menara-sunnah
gen-1782488255-SU97s62irdx9p7qWxPPg,2026-06-26 15:37:34.844,0.000435,,,,0,557,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,31203,728,,menara-sunnah
gen-1782488232-Qaajr7EPBNSwhXDeovNR,2026-06-26 15:37:11.746,0.000434,,,,0,548,1024,0,0,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,22468,826,,menara-sunnah
gen-1782488195-lG1MwbrbcgOeehxcyw9b,2026-06-26 15:36:35.530,0.000456,,,,0,522,1024,0,0,google/gemma-4-31b-it-20260402,DeepInfra,standard,false,true,,length,length,35438,393,,menara-sunnah
gen-1782488176-F8pgvx5oYegxcG9sxkyh,2026-06-26 15:36:16.295,0.000418,,-0.000015,,0,547,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,18708,814,,menara-sunnah
gen-1782488155-0lJ0XB97pCZDQ6KG21rD,2026-06-26 15:35:55.562,0.000419,,-0.000015,,0,548,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,20259,2266,,menara-sunnah
gen-1782488130-Lnera3xn1CnirlxsBLA3,2026-06-26 15:35:30.325,0.000419,,-0.000015,,0,548,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,24810,726,,menara-sunnah
gen-1782488108-PVvuSTy1L8fCcd75ThWS,2026-06-26 15:35:07.735,0.000419,,-0.000015,,0,552,1024,0,512,google/gemma-4-31b-it-20260402,Venice,standard,false,true,,length,length,22091,629,,menara-sunnah
